type,start_time,ambient_temperature,battery_id,test_id,uid,filename,capacity,re,rct,cycle_number,soh,capacity_fade,rul_cycles,health_status
discharge,[2.009e+03 2.000e+00 1.900e+01 5.000e+00 3.800e+01 5.714e+01],24,B0028,24,1474,01474.csv,1.78683650919872,,,1474,106.72110407962381,-6.721104079623814,0,Healthy
discharge,[2.0090e+03 2.0000e+00 1.9000e+01 1.0000e+01 2.5000e+01 1.5218e+01],24,B0028,26,1476,01476.csv,1.78715296199621,,,1476,106.74000462914994,-6.7400046291499365,0,Healthy
discharge,[2.0090e+03 2.0000e+00 2.0000e+01 9.0000e+00 4.4000e+01 2.6828e+01],24,B0028,30,1480,01480.csv,1.78163406170095,,,1480,106.41038122500335,-6.4103812250033485,0,Healthy
discharge,[2.009e+03 2.000e+00 2.000e+01 1.500e+01 4.300e+01 2.614e+01],24,B0028,34,1484,01484.csv,1.78502351366047,,,1484,106.61282059395658,-6.6128205939565845,0,Healthy
discharge,[2.009e+03 2.000e+00 2.000e+01 2.000e+01 2.700e+01 8.120e-01],24,B0028,36,1486,01486.csv,1.7803865429693,,,1486,106.33587156745139,-6.335871567451392,0,Healthy
discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+00 1.2000e+01 5.7984e+01],24,B0028,38,1488,01488.csv,1.77890608564172,,,1488,106.24744935325961,-6.247449353259611,0,Healthy
discharge,[2.009e+03 2.000e+00 2.100e+01 5.000e+00 5.700e+01 5.062e+00],24,B0028,40,1490,01490.csv,1.7738387518973,,,1490,105.94479634098879,-5.944796340988788,0,Healthy
discharge,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+01 4.2000e+01 4.4125e+01],24,B0028,42,1492,01492.csv,1.76968288152314,,,1492,105.69658164845319,-5.69658164845319,0,Healthy
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 1.6000e+01 3.0000e+01 3.4015e+01],24,B0028,46,1496,01496.csv,1.74087872832069,,,1496,103.97621662567748,-3.9762166256774805,0,Healthy
discharge,[2.0090e+03 3.0000e+00 2.0000e+00 2.2000e+01 1.9000e+01 4.5593e+01],24,B0028,50,1500,01500.csv,1.76481897440119,,,1500,105.40607855232605,-5.406078552326051,0,Healthy
discharge,[2.0090e+03 3.0000e+00 3.0000e+00 2.0000e+00 5.9000e+01 3.9453e+01],24,B0028,52,1502,01502.csv,1.7617857390844,,,1502,105.22491467959641,-5.224914679596409,0,Healthy
discharge,[2009.       3.       3.       7.      39.       7.296],24,B0028,54,1504,01504.csv,1.75770610357021,,,1504,104.98125321192691,-4.981253211926912,0,Healthy
discharge,[2009.       3.       3.      12.      18.      51.281],24,B0028,56,1506,01506.csv,1.75193759606012,,,1506,104.63672169648095,-4.636721696480947,0,Healthy
discharge,[2009.       3.       3.      16.      58.      46.625],24,B0028,58,1508,01508.csv,1.75212440358321,,,1508,104.647879015582,-4.6478790155820064,0,Healthy
discharge,[2009.       3.       5.      18.      40.      18.984],24,B0028,65,1515,01515.csv,1.75977141339896,,,1515,105.10460649246265,-5.104606492462651,0,Healthy
discharge,[2.009e+03 3.000e+00 5.000e+00 2.300e+01 2.000e+01 1.140e+00],24,B0028,67,1517,01517.csv,1.74830113203241,,,1517,104.4195292146925,-4.419529214692503,0,Healthy
discharge,[2009.       3.       6.       4.       0.      25.046],24,B0028,69,1519,01519.csv,1.74114826278362,,,1519,103.99231491744807,-3.99231491744807,0,Healthy
discharge,[2009.       3.       6.       8.      39.      37.156],24,B0028,71,1521,01521.csv,1.73638333163111,,,1521,103.70772328814041,-3.7077232881404143,0,Healthy
discharge,[2009.       3.       6.      13.      20.      49.203],24,B0028,73,1523,01523.csv,1.73655906626952,,,1523,103.71821926499089,-3.7182192649908927,0,Healthy
discharge,[2009.       3.      19.      10.      34.      54.078],24,B0028,77,1527,01527.csv,1.71723356522952,,,1527,102.56397890933265,-2.563978909332647,0,Healthy
discharge,[2010.       6.       3.      20.      31.       2.968],22,B0042,2,1532,01532.csv,1.72871266337553,,,1532,103.24958278057316,-3.2495827805731636,0,Healthy
discharge,[2010.       6.       4.       0.      29.      30.921],22,B0042,4,1534,01534.csv,1.73147062818531,,,1534,103.4143057689368,-3.4143057689367993,0,Healthy
discharge,[2010.       6.       4.       4.      26.      46.875],22,B0042,6,1536,01536.csv,1.7282350363146,,,1536,103.22105589128118,-3.221055891281182,0,Healthy
discharge,[2010.     6.     4.     8.    23.    18.5],22,B0042,8,1538,01538.csv,1.72034474229162,,,1538,102.74979795284625,-2.749797952846251,0,Healthy
discharge,[2010.       6.       4.      12.      19.      17.125],22,B0042,10,1540,01540.csv,1.72217343677076,,,1540,102.85901907790912,-2.8590190779091245,0,Healthy
discharge,[2010.      6.      4.     17.     26.      7.75],22,B0042,14,1544,01544.csv,0.0,,,1544,0.0,100.0,0,Emergency
discharge,[2.01e+03 6.00e+00 4.00e+00 2.10e+01 8.00e+00 4.37e-01],22,B0042,16,1546,01546.csv,1.70866957733194,,,1546,102.05248373948963,-2.052483739489631,0,Healthy
discharge,[2.0100e+03 6.0000e+00 5.0000e+00 1.0000e+00 2.0000e+00 3.3453e+01],22,B0042,18,1548,01548.csv,1.70364764859186,,,1548,101.75254259938448,-1.7525425993844834,0,Healthy
discharge,[2010.       6.       5.       4.      56.      47.468],22,B0042,20,1550,01550.csv,1.69583757435779,,,1550,101.28607589081162,-1.2860758908116168,0,Healthy
discharge,[2010.      6.      5.      8.     50.     47.75],22,B0042,22,1552,01552.csv,1.69490648466769,,,1552,101.23046536393181,-1.2304653639318133,0,Healthy
discharge,[2010.       6.       5.      13.      56.       3.921],22,B0042,26,1556,01556.csv,1.68747680943524,,,1556,100.78671847400751,-0.7867184740075146,0,Healthy
discharge,[2010.       6.       5.      17.      49.      52.625],22,B0042,28,1558,01558.csv,1.68598917291794,,,1558,100.69786747349454,-0.69786747349454,0,Healthy
discharge,[2010.       6.       5.      21.      43.      27.734],22,B0042,30,1560,01560.csv,1.67828647477749,,,1560,100.23781393994014,-0.2378139399401391,0,Healthy
discharge,[2.0100e+03 6.0000e+00 6.0000e+00 1.0000e+00 3.6000e+01 5.8156e+01],22,B0042,32,1562,01562.csv,1.67396476409015,,,1562,99.97969422182868,0.020305778171319844,0,Healthy
discharge,[2010.       6.       6.       5.      30.      11.906],22,B0042,34,1564,01564.csv,1.6722378801237,,,1564,99.87655386031929,0.12344613968070917,0,Healthy
discharge,[2010.       6.       6.      10.      34.      53.031],22,B0042,38,1568,01568.csv,1.67598979004919,,,1568,100.10064149653797,-0.10064149653797472,0,Healthy
discharge,[2010.       6.       6.      14.      28.      10.546],22,B0042,40,1570,01570.csv,1.66182476728479,,,1570,99.25461732983473,0.7453826701652702,0,Healthy
discharge,[2010.       6.       6.      18.      21.      14.171],22,B0042,42,1572,01572.csv,1.66067103525661,,,1572,99.18570920353133,0.8142907964686685,0,Healthy
discharge,[2010.       6.       6.      22.      14.       8.156],22,B0042,44,1574,01574.csv,1.65306448745072,,,1574,98.73139837212625,1.2686016278737497,0,Healthy
discharge,[2.010e+03 6.000e+00 7.000e+00 2.000e+00 6.000e+00 5.764e+01],22,B0042,46,1576,01576.csv,1.64995398627045,,,1576,98.5456196965225,1.4543803034775067,0,Healthy
discharge,[2010.       6.       7.      13.      57.      40.859],22,B0042,50,1580,01580.csv,1.68129780544449,,,1580,100.41766952934445,-0.417669529344451,0,Healthy
discharge,[2.0100e+03 6.0000e+00 7.0000e+00 1.9000e+01 2.0000e+00 4.3281e+01],22,B0042,54,1584,01584.csv,1.67005204244812,,,1584,99.74600189942313,0.2539981005768652,0,Healthy
discharge,[2010.       6.       7.      22.      55.      54.203],22,B0042,56,1586,01586.csv,1.66718186035479,,,1586,99.57457658975835,0.425423410241649,0,Healthy
discharge,[2.010e+03 6.000e+00 8.000e+00 2.000e+00 4.900e+01 1.156e+00],22,B0042,58,1588,01588.csv,1.65688656132751,,,1588,98.95967664039817,1.0403233596018282,0,Healthy
discharge,[2010.       6.       8.       6.      41.      51.625],22,B0042,60,1590,01590.csv,1.64498194465799,,,1590,98.24865812914916,1.7513418708508368,0,Healthy
discharge,[2010.     6.     8.    10.    34.    18.5],22,B0042,62,1592,01592.csv,1.63921458500001,,,1592,97.90419517064383,2.095804829356169,0,Healthy
discharge,[2010.       6.       8.      15.      38.       9.593],22,B0042,66,1596,01596.csv,1.6410599890208,,,1596,98.01441429452998,1.9855857054700152,0,Healthy
discharge,[2010.      6.      8.     19.     30.     45.25],22,B0042,68,1598,01598.csv,1.64326965121984,,,1598,98.14638920567074,1.8536107943292564,0,Healthy
discharge,[2010.       6.       8.      23.      23.      11.562],22,B0042,70,1600,01600.csv,1.62986731024022,,,1600,97.34591718753516,2.6540828124648357,0,Healthy
discharge,[2010.       6.       9.       3.      15.      28.281],22,B0042,72,1602,01602.csv,1.62385363446588,,,1602,96.98674268281103,3.013257317188973,0,Healthy
discharge,[2010.       6.       9.       7.       7.      20.406],22,B0042,74,1604,01604.csv,1.61863088870441,,,1604,96.67480748833641,3.3251925116635874,0,Healthy
discharge,[2010.       6.       9.      12.      10.      47.421],22,B0042,78,1608,01608.csv,1.61934181124411,,,1608,96.71726824955395,3.2827317504460467,0,Healthy
discharge,[2.0100e+03 6.0000e+00 9.0000e+00 1.6000e+01 2.0000e+00 4.7125e+01],22,B0042,80,1610,01610.csv,1.61459327132699,,,1610,96.43365560781962,3.5663443921803832,0,Healthy
discharge,[2010.      6.      9.     19.     54.     38.39],22,B0042,82,1612,01612.csv,1.60720408919278,,,1612,95.9923272201643,4.007672779835701,0,Healthy
discharge,[2010.       6.       9.      23.      46.      17.078],22,B0042,84,1614,01614.csv,1.60126635900623,,,1614,95.63768866315401,4.362311336845991,0,Healthy
discharge,[2010.     6.    10.     3.    37.    32.5],22,B0042,86,1616,01616.csv,1.5940407410631,,,1616,95.20612935676051,4.793870643239487,0,Healthy
discharge,[2010.       6.      10.       8.      40.      12.437],22,B0042,90,1620,01620.csv,1.59468882893744,,,1620,95.24483723693541,4.75516276306459,0,Healthy
discharge,[2010.       6.      10.      12.      31.      31.375],22,B0042,92,1622,01622.csv,1.58821009573025,,,1622,94.85788658009065,5.14211341990935,0,Healthy
discharge,[2010.       6.      10.      16.      22.      38.906],22,B0042,94,1624,01624.csv,1.58798555807769,,,1624,94.84447578057694,5.155524219423057,0,Healthy
discharge,[2010.       6.      10.      20.      13.      46.031],22,B0042,96,1626,01626.csv,1.57991654066503,,,1626,94.36254335828556,5.6374566417144365,0,Healthy
discharge,[2010.       6.      11.       0.       4.      38.656],22,B0042,98,1628,01628.csv,1.56559461936528,,,1628,93.50714822516497,6.492851774835032,0,Healthy
discharge,[2010.       6.      11.      12.      17.      20.515],4,B0042,102,1632,01632.csv,0.0707012773734017,,,1632,4.222724542668282,95.77727545733171,0,Emergency
discharge,[2010.       6.      11.      16.      49.      19.671],4,B0042,106,1636,01636.csv,0.0841687853013907,,,1636,5.027088740442926,94.97291125955708,0,Emergency
discharge,[2010.      6.     11.     20.      8.     56.89],4,B0042,108,1638,01638.csv,0.0844378562146582,,,1638,5.0431593461149,94.9568406538851,0,Emergency
discharge,[2010.       6.      11.      23.      28.      14.921],4,B0042,110,1640,01640.csv,0.0847891906059033,,,1640,5.064143243601768,94.93585675639824,0,Emergency
discharge,[2010.      6.     16.     10.     39.     50.39],4,B0042,112,1642,01642.csv,0.0933425818344258,,,1642,5.575005513783518,94.42499448621648,0,Emergency
discharge,[2010.       6.      16.      14.      46.      51.593],4,B0042,115,1645,01645.csv,0.106031801313977,,,1645,6.3328854349709625,93.66711456502904,0,Emergency
discharge,[2010.       6.      16.      18.       7.      22.875],4,B0042,117,1647,01647.csv,0.106505866207118,,,1647,6.361199569219362,93.63880043078063,0,Emergency
discharge,[2010.       6.      16.      21.      27.      32.859],4,B0042,119,1649,01649.csv,0.0943911158551295,,,1649,5.637630554059154,94.36236944594084,0,Emergency
discharge,[2010.       6.      17.       0.      47.      36.281],4,B0042,121,1651,01651.csv,0.0945059592738711,,,1651,5.644489724655505,94.3555102753445,0,Emergency
discharge,[2010.       6.      17.       3.      38.      47.796],4,B0042,123,1653,01653.csv,0.0821145610821562,,,1653,4.9043975621648865,95.09560243783511,0,Emergency
discharge,[2010.      6.     17.      8.     10.     30.89],4,B0042,127,1657,01657.csv,0.0951847063194674,,,1657,5.685028763187521,94.31497123681248,0,Emergency
discharge,[2010.       6.      17.      11.      30.      34.546],4,B0042,129,1659,01659.csv,0.0953912999865905,,,1659,5.697367835138274,94.30263216486172,0,Emergency
discharge,[2010.       6.      17.      14.      50.      30.921],4,B0042,131,1661,01661.csv,0.0828966456585456,,,1661,4.9511085673666715,95.04889143263333,0,Emergency
discharge,[2010.       6.      17.      18.      10.       6.218],4,B0042,133,1663,01663.csv,0.083431990364526,,,1663,4.983082717095138,95.01691728290486,0,Emergency
discharge,[2010.       6.      17.      21.      29.      54.875],4,B0042,135,1665,01665.csv,0.0962477215649569,,,1665,5.748518713201461,94.25148128679854,0,Emergency
discharge,[2.0100e+03 6.0000e+00 1.8000e+01 2.0000e+00 1.0000e+00 1.1046e+01],4,B0042,139,1669,01669.csv,0.0871279249656989,,,1669,5.20382715521955,94.79617284478044,0,Emergency
discharge,[2010.       6.      18.       5.      20.      59.203],4,B0042,141,1671,01671.csv,0.0968191218275757,,,1671,5.782646327330754,94.21735367266925,0,Emergency
discharge,[2010.       6.      18.       8.      40.      33.875],4,B0042,143,1673,01673.csv,0.084400548913451,,,1673,5.040931119662974,94.95906888033703,0,Emergency
discharge,[2010.       6.      18.      12.       0.       2.609],4,B0042,145,1675,01675.csv,0.0977012171667452,,,1675,5.835330603712522,94.16466939628748,0,Emergency
discharge,[2010.       6.      18.      15.      19.      35.359],4,B0042,147,1677,01677.csv,0.0851742647657266,,,1677,5.0871422920750415,94.91285770792496,0,Emergency
discharge,[2010.       6.      18.      19.      50.      33.234],4,B0042,151,1681,01681.csv,0.0847199354487912,,,1681,5.060006890447933,94.93999310955206,0,Emergency
discharge,[2010    6   18   23    9   59],4,B0042,153,1683,01683.csv,0.0854883696989364,,,1683,5.105902612393344,94.89409738760665,0,Emergency
discharge,[2.0100e+03 6.0000e+00 1.9000e+01 2.0000e+00 2.9000e+01 1.6281e+01],4,B0042,155,1685,01685.csv,0.085777499334335,,,1685,5.1231712509918,94.8768287490082,0,Emergency
discharge,[2010.       6.      19.       5.      42.      11.468],4,B0042,157,1687,01687.csv,0.0859555325524583,,,1687,5.133804513466097,94.8661954865339,0,Emergency
discharge,[2010.       6.      19.       8.      49.      37.406],4,B0042,159,1689,01689.csv,0.0861479697965832,,,1689,5.145298074882222,94.85470192511778,0,Emergency
discharge,[2010.       6.      21.      15.      19.      37.906],4,B0042,163,1693,01693.csv,0.0865245080899333,,,1693,5.1677873077738194,94.83221269222618,0,Emergency
discharge,[2010.       6.      21.      19.      51.      35.109],4,B0042,167,1697,01697.csv,0.0867603642868573,,,1697,5.181874121878058,94.81812587812195,0,Emergency
discharge,[2010.       6.      21.      23.      11.      45.359],4,B0042,169,1699,01699.csv,0.0866202538937107,,,1699,5.173505848802902,94.8264941511971,0,Emergency
discharge,[2.0100e+03 6.0000e+00 2.2000e+01 2.0000e+00 3.1000e+01 3.5687e+01],4,B0042,171,1701,01701.csv,0.0869802394927499,,,1701,5.195006450779887,94.80499354922011,0,Emergency
discharge,[2010.       6.      22.       5.      44.      45.062],4,B0042,173,1703,01703.csv,0.0738778711347396,,,1703,4.412450682512184,95.58754931748781,0,Emergency
discharge,[2010.       6.      22.       9.       4.      54.281],4,B0042,175,1705,01705.csv,0.0877586570223188,,,1705,5.2414984369033295,94.75850156309667,0,Emergency
discharge,[2010.       6.      22.      13.      36.       7.203],4,B0042,179,1709,01709.csv,0.0879057630027299,,,1709,5.250284530407334,94.74971546959267,0,Emergency
discharge,[2010.       6.      22.      16.      55.      44.609],4,B0042,181,1711,01711.csv,0.0880878488220017,,,1711,5.261159839687108,94.73884016031289,0,Emergency
discharge,[2010.       6.      22.      20.      15.       9.718],4,B0042,183,1713,01713.csv,0.0883425026815871,,,1713,5.276369368322316,94.72363063167768,0,Emergency
discharge,[2010.       6.      22.      23.      34.      40.078],4,B0042,185,1715,01715.csv,0.0746305533274507,,,1715,4.457405592608139,95.54259440739186,0,Emergency
discharge,[2.010e+03 6.000e+00 2.300e+01 2.000e+00 5.400e+01 2.359e+00],4,B0042,187,1717,01717.csv,0.0748569866512269,,,1717,4.47092961351851,95.5290703864815,0,Emergency
discharge,[2010.       6.      23.       7.      24.      51.046],4,B0042,191,1721,01721.csv,0.0752757364314176,,,1721,4.495939981643958,95.50406001835604,0,Emergency
discharge,[2010.      6.     23.     10.     44.     16.39],4,B0042,193,1723,01723.csv,0.0753235186048872,,,1723,4.49879383328721,95.50120616671279,0,Emergency
discharge,[2010.      6.     23.     14.      3.     18.14],4,B0042,195,1725,01725.csv,0.0755376530236719,,,1725,4.511583286310195,95.4884167136898,0,Emergency
discharge,[2010.       6.      23.      17.      19.      43.093],4,B0042,197,1727,01727.csv,0.0758428560612825,,,1727,4.52981192948744,95.47018807051256,0,Emergency
discharge,[2010.       6.      23.      20.      32.      31.953],4,B0042,199,1729,01729.csv,0.0759921803489148,,,1729,4.53873051423763,95.46126948576237,0,Emergency
discharge,[2010.       6.      23.      23.      10.       5.078],4,B0042,203,1733,01733.csv,0.0762165260959199,,,1733,4.55212985194575,95.44787014805425,0,Emergency
discharge,[2010.       6.      24.       0.      22.      53.234],4,B0042,205,1735,01735.csv,0.0621692314155252,,,1735,3.7131371461744673,96.28686285382554,0,Emergency
discharge,[2.010e+03 6.000e+00 2.400e+01 1.000e+00 1.800e+01 4.437e+00],4,B0042,207,1737,01737.csv,0.0759822277461493,,,1737,4.538136082262387,95.46186391773762,0,Emergency
discharge,[2.0100e+03 6.0000e+00 2.4000e+01 2.0000e+00 1.7000e+01 4.2484e+01],4,B0042,209,1739,01739.csv,0.0622701354894356,,,1739,3.719163771508353,96.28083622849165,0,Emergency
